open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
29114.00000000,29152.23000000,28978.64000000,29072.13000000,11645.52018000,338478560.12182470,331924,5491.49620000,159611625.16587780
29072.13000000,29205.09000000,28991.88000000,29088.42000000,13178.19720000,383209498.87775050,338654,6471.24487000,188192943.69621700
29088.43000000,29276.78000000,28701.03000000,29211.06000000,30966.87746000,899492595.68127170,671438,15375.49318000,446702609.56457520
29211.06000000,30244.00000000,29146.45000000,29770.42000000,45700.53392000,1352934531.66596730,877168,24189.62133000,716161501.57303640
29770.41000000,30160.00000000,29376.67000000,29581.99000000,38003.88725000,1130396850.09741150,750252,18700.85778000,556446376.25178500
29581.99000000,29738.00000000,29320.20000000,29455.75000000,23463.45373000,692863472.08772490,513691,11204.06553000,330886650.20038180
29455.76000000,29564.52000000,29252.45000000,29426.03000000,20637.04430000,607176051.30153670,437828,9803.94004000,288451712.10020850
29426.02000000,29481.35000000,29381.56000000,29430.17000000,8971.48068000,263949405.54340290,310852,4181.99127000,123039182.15878990
29430.18000000,29474.65000000,29272.32000000,29303.84000000,11101.70947000,326264625.22968240,341726,5257.07008000,154501729.24734910
29303.85000000,29695.32000000,29102.45000000,29430.93000000,31443.11532000,924613476.68179900,671592,15036.11048000,442247506.16738440
29430.92000000,29499.26000000,29059.60000000,29200.00000000,27503.87691000,806683957.31001560,591162,12751.63951000,374046205.25905360
29200.01000000,29259.85000000,28723.08000000,28730.51000000,32996.69854000,959870747.00631420,768028,14761.86053000,429510396.42982370
28730.51000000,28783.48000000,25166.00000000,26623.41000000,100271.54033000,2755821274.34060490,1976577,47495.99471000,1302553963.31062280
26623.41000000,26832.60000000,25619.00000000,26054.00000000,69790.65711000,1834219523.69940400,1293122,33522.24573000,881095856.19440350
26054.00000000,26281.00000000,25801.09000000,26100.01000000,26160.75343000,680623880.82475540,615764,12952.29598000,337010159.81151820
26100.01000000,26299.00000000,25971.05000000,26189.99000000,19056.91209000,497880752.23011580,451543,9909.12930000,258890029.08250630
26190.00000000,26258.42000000,25812.00000000,26126.92000000,30267.24233000,788205156.32159240,565987,14052.07264000,365942107.34064460
26126.92000000,26139.42000000,25300.00000000,26056.00000000,34247.06688000,886782344.16029290,603624,16436.92888000,425661908.61497380
26055.99000000,26819.27000000,25812.82000000,26432.72000000,44023.69978000,1156326251.92241100,673711,21955.66524000,576734438.29540010
26432.71000000,26577.87000000,25864.00000000,26180.05000000,30205.22116000,792966965.89826580,575619,13987.93493000,367233375.41684340
26180.05000000,26314.05000000,25777.15000000,26060.01000000,27753.33772000,722611079.18980740,611438,13258.65894000,345214226.91825400
26060.00000000,26125.77000000,25985.92000000,26017.37000000,10022.22322000,261041530.47580380,329412,4681.90628000,121952627.59767490
26017.38000000,26182.23000000,25966.11000000,26101.77000000,12099.64216000,315548363.01937760,349090,6170.48664000,160918200.39360970
26101.78000000,26253.99000000,25864.50000000,26120.00000000,22692.62655000,591008939.17657000,523057,10912.40549000,284226173.79343950
26120.00000000,28142.85000000,25922.00000000,27716.34000000,74251.99488000,2023326050.75847910,1137083,37945.55071000,1034244032.38146630
27716.34000000,27768.57000000,27017.24000000,27299.99000000,35448.25848000,969086451.16252570,690292,16715.57712000,456926409.72973200
27299.99000000,27587.51000000,25655.01000000,25940.78000000,51032.80401000,1360373186.01167090,944690,24598.11397000,655707233.88490080
25940.77000000,26156.00000000,25333.75000000,25805.05000000,41032.15056000,1059444591.70974940,881179,19960.99030000,515429946.18317240
25805.04000000,25987.50000000,25752.47000000,25869.51000000,16250.77698000,419812969.94685980,567728,7634.91416000,197234437.02204840
25869.52000000,26135.00000000,25800.00000000,25971.21000000,17474.47667000,453100690.10210770,496412,8583.16498000,222581536.02684670
25971.21000000,26108.02000000,25631.21000000,25826.02000000,21777.59609000,563532890.56999930,596830,10177.36860000,263365883.42955560
25826.03000000,25915.49000000,25562.62000000,25792.10000000,21323.39337000,548893707.60020050,566736,9926.65838000,255537038.46609570
25792.11000000,26040.00000000,25372.51000000,25759.95000000,27262.52386000,700763180.80116770,636302,12736.70564000,327416444.78409590
25759.95000000,26443.14000000,25615.38000000,26255.00000000,27687.49567000,718923008.90711830,631929,13506.19156000,350741324.29203730
26255.00000000,26445.50000000,25647.26000000,25910.50000000,28999.76471000,754184537.10969230,646852,14238.89945000,370236844.43140760
25910.50000000,25945.09000000,25796.64000000,25901.61000000,10980.62277000,284109473.80757830,359038,5212.44349000,134863388.76288590
25901.60000000,26033.66000000,25570.57000000,25841.61000000,18738.26914000,483577459.20553450,489773,8747.51072000,225752901.04035010
25841.60000000,25900.69000000,24901.00000000,25162.52000000,41682.32000000,1057371884.66970660,864138,19664.90243000,498821645.38522220
25162.53000000,26567.00000000,25131.48000000,25840.10000000,56434.38537000,1464393036.96166230,1047056,27720.51830000,719147319.97870640
25840.10000000,26405.22000000,25764.17000000,26222.00000000,31610.82753000,825437881.46875910,714880,15287.00038000,399099781.62076480
26222.00000000,26860.49000000,26126.77000000,26522.73000000,38333.17250000,1015267319.77302260,799278,19440.45467000,514863794.37838940
26522.73000000,26888.00000000,26224.00000000,26600.00000000,26227.29369000,695203258.00044450,654094,12600.39115000,334045930.76672120
26599.99000000,26777.00000000,26445.00000000,26559.67000000,13960.93351000,370889866.45927350,526416,6508.91352000,172926781.38884230
26559.67000000,26623.25000000,26399.00000000,26527.51000000,12998.10277000,344703727.56010710,476775,6359.89459000,168675580.01646300
26527.50000000,27409.00000000,26377.35000000,26762.51000000,43000.43256000,1158780347.62530490,938705,21551.71605000,580912488.75943090
26762.50000000,27483.57000000,26667.79000000,27210.26000000,36190.52187000,981539255.55962000,898076,17851.15558000,484061308.12493300
27210.25000000,27388.63000000,26800.00000000,27125.00000000,34207.21867000,927206075.96262730,867288,16983.43086000,460402346.17078340
27125.01000000,27159.60000000,26377.70000000,26568.08000000,34476.82662000,920768143.35131270,823416,16878.78202000,450738363.85069850
26568.08000000,26743.38000000,26468.77000000,26580.14000000,18198.22920000,484331618.94853190,567149,8484.09679000,225805692.72356930
26580.14000000,26632.81000000,26509.00000000,26575.96000000,9440.70260000,250873957.38867380,421717,4387.19730000,116581214.13013300
26575.97000000,26738.54000000,26122.08000000,26248.38000000,15706.65771000,416368301.37368480,545045,7547.06342000,200078452.01675770
26248.39000000,26446.15000000,25990.46000000,26304.81000000,26266.20390000,688252596.38099440,873488,12654.58207000,331622453.15180550
26304.80000000,26397.46000000,26088.34000000,26221.67000000,18495.35066000,485217905.04210480,697727,8813.76144000,231246870.54745880
26221.68000000,26850.00000000,26112.06000000,26372.99000000,34771.57978000,918797815.04848100,939690,16813.75506000,444221386.42614100
26373.00000000,27308.48000000,26342.40000000,27021.39000000,44517.83491000,1193420040.13091850,1158974,22463.19242000,602340703.60150620
27021.39000000,27244.89000000,26665.16000000,26906.96000000,28478.76219000,767827314.93190890,878610,14409.35554000,388591243.25915250
26906.96000000,27094.99000000,26886.31000000,26962.56000000,12804.62307000,345406056.68069530,534908,6221.24272000,167818583.05995750
26962.57000000,28065.51000000,26954.09000000,27992.57000000,24602.81468000,674657121.99442040,883593,12815.98694000,351622961.47012740
27992.58000000,28580.00000000,27281.44000000,27494.51000000,57071.14241000,1600944483.49020640,1464158,28423.61000000,797598852.47977820
27494.51000000,27676.52000000,27160.50000000,27426.46000000,28928.96555000,794301815.42650200,1202377,13562.03527000,372402100.79675110
27426.45000000,27839.72000000,27202.00000000,27778.57000000,29816.14200000,820421385.25578530,1188381,15077.70185000,414806576.34840140
27778.57000000,28120.39000000,27352.00000000,27410.39000000,30681.49619000,849415594.04725040,1210397,14985.99405000,415039706.58664760
27410.39000000,28295.00000000,27175.94000000,27931.09000000,37983.24277000,1052864393.81761350,1326700,19091.24006000,529241188.55736900
27931.10000000,28029.67000000,27842.08000000,27956.67000000,13348.83825000,372820279.52314300,641623,6392.35089000,178534947.77878390
27956.67000000,28095.14000000,27687.50000000,27917.05000000,19693.56921000,549839951.48008110,822730,9216.08271000,257333249.53307720
27917.06000000,27987.93000000,27260.00000000,27590.12000000,31534.74639000,870014634.36216090,1156525,15077.43003000,415887241.10445000
27590.12000000,27735.00000000,27298.00000000,27390.12000000,22776.84383000,626258724.27757830,1002272,10851.22317000,298354384.69814990
27390.12000000,27477.39000000,26538.66000000,26875.52000000,37349.44706000,1007065585.93464060,1336479,17460.07740000,470620209.78574460
26875.52000000,26947.04000000,26555.00000000,26759.63000000,23428.64112000,626909068.38687170,1066082,11128.85943000,297794983.54123170
26759.63000000,27130.00000000,26685.00000000,26862.00000000,24115.76499000,647553796.35806620,1035322,11209.65389000,301049285.74229300
26862.00000000,26989.58000000,26789.00000000,26852.48000000,10417.25576000,280059019.05340130,517837,4378.85219000,117730324.81867290
26852.48000000,27293.33000000,26808.25000000,27154.15000000,15274.69170000,412673965.34393480,682942,7802.69243000,210833694.13443270
27154.14000000,30000.00000000,27112.66000000,28500.78000000,78399.22445000,2210785548.23609620,2289339,40738.04173000,1148700588.67933450
28500.77000000,28613.65000000,28069.32000000,28395.91000000,38428.44532000,1090741746.48308740,1345810,18994.06799000,539218488.34158590
28395.91000000,28982.36000000,28142.87000000,28320.00000000,32162.47591000,914773525.15275810,1215235,15590.14442000,443515753.81707720
28320.00000000,28916.89000000,28100.66000000,28713.71000000,35895.50179000,1023984017.03227880,1330256,18427.23743000,525695852.56325010
28713.71000000,30207.55000000,28578.29000000,29669.04000000,59422.09920000,1753411192.55109090,1915748,29466.75927000,869634841.32812210
29669.05000000,30379.99000000,29464.77000000,29909.80000000,27517.51897000,821964508.43536290,1152137,13836.12444000,413323530.34217960
29909.80000000,30248.00000000,29640.00000000,29992.46000000,22852.54563000,683854827.89693230,1008299,11161.46844000,334011129.23149610
29992.46000000,34741.91000000,29883.60000000,33069.99000000,93513.64246000,2941620022.86518770,2839938,47839.23087000,1505815243.56769950
33069.99000000,35280.00000000,32832.34000000,33922.73000000,115265.02418000,3933194868.16119640,2850160,57409.31981000,1959449469.46579320
33922.73000000,35132.85000000,33679.05000000,34496.05000000,54887.02529000,1888210825.60638280,1643976,26150.50377000,900236395.37262640
34496.05000000,34824.13000000,33751.00000000,34151.66000000,39744.66255000,1363077907.10911990,1382785,18528.43061000,635547858.49281820
34151.66000000,34245.00000000,33390.95000000,33892.02000000,32330.40106000,1096889423.41984200,1112240,14310.32429000,485405697.92440140
33892.01000000,34493.33000000,33860.00000000,34081.00000000,16880.13144000,575936523.34735300,607438,8313.30759000,283656619.58636190
34081.01000000,34750.11000000,33930.00000000,34525.89000000,20685.52176000,711652985.17909640,717480,10053.96096000,345933681.79684670
34525.88000000,34856.00000000,34062.84000000,34474.73000000,33657.95976000,1159771907.64210540,1117727,15237.56781000,525162190.53711940
34474.74000000,34720.49000000,34025.00000000,34639.77000000,32737.89822000,1125442444.48848820,1179053,15843.79500000,544722903.49684810
34639.78000000,35582.00000000,34097.39000000,35421.43000000,53473.28165000,1856348820.47945360,1624635,25779.00290000,895387891.46766650
35421.43000000,35984.99000000,34300.00000000,34941.59000000,48015.57732000,1686141698.09217100,1450837,23303.35350000,818365718.95493110
34941.58000000,34946.50000000,34120.00000000,34716.78000000,39071.20644000,1347962831.56586230,1237373,19168.85669000,661176167.77493460
34716.78000000,35255.00000000,34585.18000000,35062.07000000,18377.55545000,639958598.41983530,794787,9229.16649000,321479754.91729340
35062.06000000,35380.00000000,34448.00000000,35011.88000000,24528.73376000,859350974.00148930,1038468,11870.33193000,415912075.90000270
35011.89000000,35276.33000000,34725.90000000,35046.09000000,22346.47086000,782427702.26532050,988246,10770.27727000,377126281.15309060
35046.09000000,35888.00000000,34523.06000000,35399.12000000,38688.73692000,1358031361.19785270,1352796,19375.26868000,680382009.65994160
35399.13000000,36106.00000000,35100.00000000,35624.72000000,33401.34137000,1185492160.49272780,1132568,17192.82450000,610314635.37988970
35624.72000000,37972.24000000,35534.05000000,36701.09000000,82537.88885000,3033417922.78268170,2138765,42156.81236000,1550254981.04518770
36701.10000000,37526.00000000,36324.71000000,37301.63000000,43414.04898000,1605069174.52410320,1297729,21388.56879000,790671818.76836700
37301.63000000,37408.26000000,36666.93000000,37130.00000000,22984.97235000,851924612.73394270,923300,10728.65792000,397673179.66791970
37129.99000000,37222.22000000,36731.10000000,37064.13000000,17687.18874000,655570813.13827110,810885,8506.46051000,315285367.54474800
37064.13000000,37417.99000000,36333.00000000,36462.93000000,32798.18252000,1208037462.30414440,1217191,15442.44512000,568916594.91131740
36462.93000000,36744.00000000,34800.00000000,35551.19000000,45503.68416000,1639130785.08681010,1404428,21205.18615000,763841642.88087800
35551.20000000,37980.00000000,35360.00000000,37858.20000000,53569.13385000,1963249656.50947370,1545427,28142.14240000,1031669501.99342080
37858.20000000,37929.54000000,35500.00000000,36163.51000000,47490.39566000,1744503339.01517260,1542446,22214.04928000,815932555.13312680
36163.51000000,36800.00000000,35861.10000000,36613.92000000,38283.61112000,1391225051.19232720,1349322,18403.36411000,668865883.14174650
36613.91000000,36845.49000000,36178.58000000,36568.10000000,17102.24186000,624434069.52566340,784498,8101.54756000,295795105.43003230
36568.11000000,37500.00000000,36384.02000000,37359.86000000,21246.34648000,781531839.43715920,862400,10575.25293000,389089868.80634200
37359.85000000,37750.00000000,36677.00000000,37448.78000000,36022.70291000,1343722642.38647510,1485050,17591.22652000,656245983.73971830
37448.79000000,37649.44000000,35735.00000000,35741.65000000,47646.54804000,1756747495.98185460,1936895,22371.42068000,824920009.55786000
35741.65000000,37861.10000000,35632.01000000,37408.34000000,45051.30697000,1657141022.42734800,1648374,23046.71174000,847145468.32595360
37408.35000000,37653.44000000,36870.00000000,37294.28000000,23827.92882000,888826648.85414730,992284,11086.35132000,413539343.94482050
37294.27000000,38414.00000000,37251.51000000,37713.57000000,44680.80646000,1688715728.07914810,1379414,22349.17236000,844803081.63218240
37713.57000000,37888.00000000,37591.10000000,37780.67000000,11396.14464000,430165251.76097490,569448,5153.91116000,194536221.28509410
37780.67000000,37814.63000000,37150.00000000,37447.43000000,21264.53723000,797321193.58939910,848020,10204.51641000,382571274.04607820
37447.42000000,37569.23000000,36707.00000000,37242.70000000,30001.07376000,1112557435.27679220,1238017,14458.63822000,536129095.56684420
37242.70000000,38377.00000000,36868.41000000,37818.87000000,37544.46667000,1414360251.68234560,1272779,18168.56198000,684514270.93887170
37818.88000000,38450.00000000,37570.00000000,37854.64000000,32994.19107000,1252586505.66259010,1131353,15588.96473000,591917955.47439680
37854.65000000,38145.85000000,37500.00000000,37723.96000000,24740.29147000,934491058.96081410,1007791,11484.45424000,433772722.50456340
37723.97000000,38999.00000000,37615.86000000,38682.52000000,43415.66324000,1669750777.62398140,1523417,22408.27301000,861977420.16319520
38682.51000000,39717.14000000,38641.61000000,39450.35000000,26696.92161000,1043421976.76606520,1034690,13166.65386000,514763687.57460090
39450.35000000,40250.00000000,39274.86000000,39972.26000000,26710.65335000,1059860641.04944440,1151524,13333.29632000,529259227.16750920
39972.26000000,42420.00000000,39972.26000000,41991.10000000,79272.33059000,3285736844.14088080,2112219,38595.61905000,1599710862.08717670
41991.10000000,44488.00000000,41414.00000000,44073.32000000,67490.74644000,2890205389.49012660,2072700,34815.80813000,1491813847.23896810
44073.82000000,44297.21000000,43335.28000000,43762.69000000,51431.10492000,2256979505.59480470,1876282,25092.62492000,1101273363.08642960
43762.69000000,44047.33000000,42821.10000000,43273.14000000,47103.26845000,2046945851.88364460,1414759,22635.67672000,983629776.49386140
43273.15000000,44700.00000000,43081.10000000,44170.99000000,42900.37556000,1875581755.44691050,1311268,20818.67861000,910357262.89407300
44171.00000000,44358.02000000,43584.51000000,43713.60000000,24925.97008000,1096487106.56483380,987352,11598.00774000,510255993.86808590
43713.59000000,44049.00000000,43563.00000000,43789.51000000,18956.61758000,830485162.55695350,830667,8841.90643000,387376075.38248430
43789.50000000,43804.50000000,40222.00000000,41253.40000000,76663.89804000,3205540835.51143390,2087142,36499.24269000,1525642878.15210340
41253.41000000,42104.12000000,40680.00000000,41492.39000000,42722.69773000,1773961284.33756360,1526411,21394.91158000,888438328.89153460
41492.38000000,43475.20000000,40555.00000000,42869.03000000,45865.99773000,1919703389.48488040,1724659,22354.97386000,935785466.02258570
42869.03000000,43420.00000000,41400.00000000,43022.26000000,42047.05709000,1798740625.30166000,1599536,20579.79343000,880356342.38151180
43022.26000000,43080.81000000,41666.00000000,41940.30000000,33421.79320000,1416898938.50997890,1323628,16321.13654000,691713304.74858880
41940.29000000,42724.43000000,41605.00000000,42278.03000000,24118.85747000,1020469627.88573310,1180886,12193.50511000,515909440.91009290
42278.02000000,42424.07000000,41252.00000000,41374.65000000,27722.11452000,1161963642.96279640,1227634,13245.86404000,555309260.12794100
41374.64000000,42757.81000000,40542.93000000,42657.80000000,46734.09250000,1936003306.08257260,1741647,23255.79871000,963775419.57314980
42657.80000000,43497.00000000,41811.10000000,42275.99000000,40927.86444000,1747830242.46159370,1609188,20163.65946000,861082883.31101580
42275.99000000,44283.00000000,42206.00000000,43668.93000000,48710.29470000,2115813869.77961900,1934588,23912.13682000,1038694005.77613990
43668.92000000,44242.35000000,43286.72000000,43861.80000000,34624.29384000,1514529919.18777960,1500702,17058.89545000,746266380.76924040
43861.79000000,44398.26000000,43412.54000000,43969.04000000,32783.19638000,1436074497.51285980,1404109,16049.22275000,703199211.03931960
43969.04000000,43988.68000000,43291.10000000,43702.16000000,16557.12930000,722943825.33321760,849658,7765.30564000,339046509.16771960
43702.15000000,43946.00000000,42500.00000000,42991.50000000,25144.33496000,1093460634.88942270,1137678,11841.26614000,514962029.17833470
42991.50000000,43802.32000000,42720.43000000,43576.13000000,27021.23992000,1172053386.51098150,1168428,13691.23930000,593900885.80314620
43576.12000000,43592.68000000,41637.60000000,42508.93000000,41010.04282000,1746333612.30494510,1475816,21096.16634000,898267435.23798300
42508.93000000,43677.00000000,42098.69000000,43428.85000000,36191.21136000,1554082990.05227590,1439770,18982.83267000,815239612.61736400
43428.86000000,43787.57000000,42241.79000000,42563.76000000,35150.52485000,1508408742.37808110,1391826,17422.81910000,747631903.05539890
42563.76000000,43111.00000000,41300.00000000,42066.95000000,42597.18912000,1803086285.24657750,1571137,21195.34128000,897324724.79689550
42066.94000000,42612.32000000,41520.30000000,42140.28000000,22906.57818000,964875790.98493500,936545,11727.69648000,494133887.90718110
42140.29000000,42899.00000000,41965.84000000,42283.58000000,23585.91603000,1001519241.55590540,1016484,11997.14865000,509478742.74451080
42283.58000000,44184.10000000,42180.77000000,44179.55000000,27174.29903000,1169995682.02800140,1114623,14331.73180000,617352094.56051940
44179.55000000,45879.63000000,44148.34000000,44946.91000000,65146.40661000,2944331821.82307620,2247532,33817.14447000,1527964124.23758480
44946.91000000,45500.00000000,40750.00000000,42845.23000000,81194.55173000,3507104563.74423210,2658041,39103.99162000,1687665202.95131440
42845.23000000,44729.58000000,42613.77000000,44151.10000000,48038.06334000,2095095359.49363480,1819944,23605.90059000,1030075267.83901300
44151.10000000,44357.46000000,42450.00000000,44145.11000000,48075.25327000,2100953924.36871550,2064845,24015.06426000,1049655019.14000940
44145.12000000,44214.42000000,43397.05000000,43968.32000000,17835.06144000,781212883.49160610,956642,9048.57073000,396341787.36387760
43968.32000000,44480.59000000,43572.09000000,43929.02000000,23023.85080000,1014635096.12414820,1109259,11613.52347000,511871007.52582630
43929.01000000,47248.99000000,43175.00000000,46951.04000000,72814.57589000,3298772150.68150740,2364464,38728.80530000,1755312207.66818340
46951.04000000,47972.00000000,44748.67000000,46110.00000000,69927.66617000,3251442072.80839630,2637745,34825.45429000,1620151226.33626950
46110.00000000,47695.93000000,44300.36000000,46653.99000000,89911.41203000,4123809481.71276720,3133588,46910.79439000,2153126701.35216420
46654.00000000,48969.48000000,45606.06000000,46339.16000000,87470.32960000,4105139605.02830200,2998451,44076.16830000,2070467939.65999250
46339.16000000,46515.53000000,41500.00000000,42782.73000000,86327.93707000,3827483735.57605690,2809192,41707.58066000,1850840878.97782980
42782.74000000,43257.00000000,42436.12000000,42847.99000000,36118.47464000,1547370611.55316620,1434243,17748.09824000,760432218.24545510
42847.99000000,43079.00000000,41720.00000000,41732.35000000,28228.40894000,1202212782.25769300,1235727,13690.30843000,583261659.73857610
41732.35000000,43400.43000000,41718.05000000,42511.10000000,40269.89303000,1718982911.10810270,1657611,19924.76030000,849997411.08758290
42511.10000000,43578.01000000,42050.00000000,43137.95000000,45045.74589000,1931947150.05907020,1716580,24064.55667000,1031525441.93520850
43137.94000000,43198.00000000,42200.69000000,42776.10000000,33266.21388000,1419888430.92288920,1438172,16648.20529000,710532768.04757790
42776.09000000,42930.00000000,40683.28000000,41327.50000000,43907.51641000,1839426541.26357900,1466087,21085.14336000,883292634.20636370
41327.51000000,42196.86000000,40280.00000000,41659.03000000,48342.74559000,1993846466.53875190,1641428,24347.50020000,1004478721.37920550
41659.03000000,41872.56000000,41456.30000000,41696.04000000,15923.99493000,662768008.15093430,807324,7557.36632000,314535141.99556360
41696.05000000,41881.39000000,41500.98000000,41580.33000000,11730.16301000,489151571.03090430,657817,5576.56045000,232552207.16073290
41580.32000000,41689.65000000,39431.58000000,39568.02000000,55426.19911000,2247452153.79543270,2147250,26788.13985000,1086650848.06705250
39568.02000000,40176.74000000,38555.00000000,39897.60000000,57956.63351000,2275851990.64682690,2043925,30913.97177000,1214417243.69641180
39897.59000000,40555.00000000,39484.19000000,40084.88000000,39293.82861000,1569704923.83074920,1675615,20673.05725000,825887009.47442260
40084.89000000,40300.24000000,39550.00000000,39961.09000000,31022.11853000,1238813296.15261370,1291233,15685.24919000,626369240.37339640
39961.09000000,42246.82000000,39822.52000000,41823.51000000,47384.96726000,1951700659.28980700,1624861,24674.75551000,1016105199.71712130
41823.51000000,42200.00000000,41394.34000000,42120.63000000,16224.41667000,678418702.35094450,751148,7485.64978000,312938659.24802430
42120.63000000,42842.68000000,41620.81000000,42031.06000000,27294.99838000,1154365891.66825870,1032493,12971.18820000,548670338.63940100
42031.05000000,43333.00000000,41804.88000000,43302.70000000,31542.74207000,1343462280.36186840,1197856,15996.88627000,681504721.35851260
43302.71000000,43882.36000000,42683.99000000,42941.10000000,37619.24546000,1633251085.67135960,1316610,19317.29993000,838876408.45566850
42941.10000000,43745.11000000,42276.84000000,42580.00000000,39871.13688000,1711665577.05308240,1499559,20289.94825000,871009715.17022070
42580.00000000,43285.13000000,41884.28000000,43082.94000000,35231.04664000,1497121440.64400210,1392269,18134.84304000,770635549.48421270
43082.95000000,43488.00000000,42546.79000000,43200.00000000,29672.14418000,1277919437.29056120,1086342,15645.57110000,673834785.74779100
43199.99000000,43380.01000000,42880.00000000,43011.09000000,12033.40998000,518775350.03360090,609962,5691.78572000,245377398.51059570
43011.10000000,43119.04000000,42222.00000000,42582.88000000,17066.89404000,730999557.70836820,931235,8427.12671000,360928641.05977220
42582.88000000,43569.76000000,42258.10000000,42708.70000000,29467.75905000,1262620640.54071730,1317397,14984.06962000,642077579.58272680
42708.70000000,43399.98000000,42574.00000000,43098.95000000,24675.85433000,1061049582.60027670,1120760,12810.98205000,550866463.74091940
43098.96000000,44396.50000000,42788.00000000,44349.60000000,34392.59915000,1496013692.38292190,1378809,17755.87738000,772721372.44438850
44349.60000000,45614.30000000,44331.10000000,45288.65000000,45439.62231000,2042912128.15176650,1863650,22731.52397000,1021963499.80033510
45288.66000000,48200.00000000,45242.12000000,47132.77000000,73503.48100000,3453043306.42097590,2323884,37360.96419000,1754880225.38020990
47132.78000000,48170.00000000,46800.00000000,47751.09000000,24802.35936000,1176079377.69227620,1323421,12740.69912000,604397015.51796000
47751.08000000,48592.66000000,47557.16000000,48299.99000000,29958.80837000,1443314885.77140530,1407270,15741.38294000,758411879.95568900
48300.00000000,50334.82000000,47710.01000000,49917.27000000,59009.96705000,2898220863.01818030,1939394,30797.43359000,1512688561.68886550
49917.28000000,50368.61000000,48300.95000000,49699.59000000,55551.56706000,2745025370.06744710,1741811,28409.79337000,1403783512.68099050
49699.60000000,52043.71000000,49225.01000000,51795.17000000,57046.37401000,2919604456.72331270,1859392,29664.51830000,1518339681.33460220
51795.17000000,52816.62000000,51314.00000000,51880.00000000,53816.03055000,2802825737.99201540,1786569,26722.58656000,1391971339.71580590
51880.01000000,52572.08000000,51566.00000000,52124.11000000,37772.25318000,1965003863.97133420,1583711,18309.89888000,952708587.73249880
52124.10000000,52162.82000000,50625.00000000,51642.64000000,25674.00622000,1319908544.97908910,1427773,12655.51593000,650426057.19761540
51642.64000000,52377.00000000,51163.28000000,52137.67000000,21992.10363000,1139209588.43346260,1375422,11281.34692000,584447328.11427220
52137.68000000,52488.77000000,51677.00000000,51774.73000000,29534.99432000,1539600521.60077290,1542990,15266.36204000,795825023.64422360
51774.74000000,52985.00000000,50760.37000000,52258.82000000,49614.47318000,2574874999.37871740,1971912,24994.25062000,1297330385.00509330
52258.82000000,52366.80000000,50625.00000000,51849.39000000,43079.40049000,2210278288.72509470,1824860,22239.73293000,1140905416.95625220
51849.38000000,52065.78000000,50940.78000000,51288.42000000,35309.44574000,1820949707.15853400,1688184,17830.46730000,919599483.90786170
51288.42000000,51548.54000000,50521.00000000,50744.15000000,30545.79544000,1559143576.82961640,1487039,14610.80906000,745820955.25604630
50744.15000000,51698.00000000,50585.00000000,51568.22000000,16560.42110000,847793393.57186800,855015,8462.15627000,433239599.42398870
51568.21000000,51958.55000000,51279.80000000,51728.85000000,18721.63159000,966951114.45046290,923992,9544.17672000,492952522.68163890
51728.85000000,54910.00000000,50901.44000000,54476.47000000,51256.72199000,2710403072.98059510,1808909,27198.83551000,1438371804.11010130
54476.48000000,57588.15000000,54450.13000000,57037.34000000,67194.98562000,3795949115.22493150,2414285,34970.25885000,1975472154.51157390
57037.35000000,64000.00000000,56691.85000000,62432.10000000,118763.46984000,7162581994.48573950,3895062,62066.63936000,3742433894.94507670
62432.11000000,63676.35000000,60364.70000000,61130.98000000,78425.07603000,4872212871.27608040,3169405,39463.06931000,2452515504.86865120
61130.99000000,63114.23000000,60777.00000000,62387.90000000,47737.93473000,2956537377.96602980,1947444,24195.70252000,1498771144.09995600
62387.90000000,62433.19000000,61561.12000000,61987.28000000,25534.73659000,1582566973.83409310,1641808,12691.37721000,786583052.08627260
61987.28000000,63231.88000000,61320.00000000,63113.97000000,28994.90903000,1804536272.94434580,1992011,14905.18600000,927868983.73084310
63113.97000000,68499.00000000,62300.00000000,68245.71000000,84835.16005000,5568877537.08125230,3887853,45319.08640000,2974396037.68572030
68245.71000000,69000.00000000,59005.00000000,63724.01000000,132696.78130000,8674526591.28714170,5310706,65991.84526000,4318205559.64365010
63724.01000000,67641.10000000,62779.14000000,66074.04000000,78738.85491000,5197743036.59727550,3302981,40344.32596000,2663883160.20696200
66074.04000000,67980.00000000,65551.00000000,66823.17000000,53059.88690000,3548088039.27360850,2428227,27935.66302000,1867854683.98202980
66823.18000000,69990.00000000,66082.66000000,68124.19000000,74261.93284200,5044395324.39905431,2943927,37711.51458100,2563347797.52868009
68124.20000000,68541.10000000,67861.10000000,68313.27000000,19872.89743000,1355964036.90929860,1345341,10005.59200000,682720256.00282270
68313.28000000,69887.61000000,68094.75000000,68955.88000000,38404.66835000,2659307501.09457810,2139518,19188.79904000,1328747995.99402550
68955.88000000,72800.00000000,67024.96000000,72078.10000000,75292.82572600,5352704377.61880469,3043414,39435.85545900,2803359303.28697282
72078.10000000,73000.00000000,68620.82000000,71452.01000000,68783.54669100,4909667978.55933818,3047890,34517.21293300,2465202174.40722632
71452.00000000,73650.25000000,71333.31000000,73072.41000000,52659.71164700,3829764501.25379279,2501197,26787.08223700,1948382241.88946039
73072.40000000,73777.00000000,68555.00000000,71388.94000000,71757.62874600,5132189849.09663160,2994869,35676.74832600,2552190396.88900670
